Unnamed: 0,Employee_ID,Full_Name,Department,Job_Title,Hire_Date,Location,Performance_Rating,Experience_Years,Status,Work_Mode,Salary_INR,Job_Level
1621,EMP0001622,Keith Hernandez,Operations,Operations Executive,2023-04-08T00:00:00.000Z,"Krausehaven, Saint Martin",5.0,2.0,Terminated,On-site,788090.0,Specialist
1622,EMP0001623,Charles Jones,Operations,Logistics Coordinator,2022-11-13T00:00:00.000Z,"Rayhaven, Chile",3.0,2.0,Resigned,On-site,592208.0,Specialist
1623,EMP0001624,Ronnie Wong,Marketing,Brand Manager,2023-04-05T00:00:00.000Z,"Peterside, Anguilla",2.0,2.0,Resigned,On-site,552167.0,Specialist
1624,EMP0001625,Victoria Bennett,Operations,Operations Executive,2017-08-12T00:00:00.000Z,"North Melissashire, Japan",5.0,8.0,Active,Remote,412959.0,Analyst
1625,EMP0001626,David Daniels,Sales,Account Manager,2022-01-11T00:00:00.000Z,"Michaelview, Jordan",1.0,3.0,Active,On-site,775494.0,Specialist
1626,EMP0001627,John Stone,Sales,Account Manager,2016-04-02T00:00:00.000Z,"New Colleenchester, Papua New Guinea",3.0,9.0,Active,Remote,593669.0,Manager
1627,EMP0001628,Dawn Franklin,Sales,Sales Executive,2022-07-05T00:00:00.000Z,"Hensontown, Philippines",5.0,3.0,Active,On-site,434832.0,Specialist
1628,EMP0001629,Jessica Gonzalez,Finance,Finance Manager,2017-04-12T00:00:00.000Z,"Watsontown, Switzerland",1.0,8.0,Active,On-site,2392889.0,Analyst
1629,EMP0001630,Ruth Schneider,IT,DevOps Engineer,2017-04-24T00:00:00.000Z,"Danielbury, United States of America",5.0,8.0,Active,Remote,1140496.0,Analyst
1630,EMP0001631,Samuel Jenkins,HR,Talent Acquisition Specialist,2023-07-14T00:00:00.000Z,"South Cynthia, American Samoa",4.0,2.0,Active,Remote,599681.0,Specialist
1631,EMP0001632,Stefanie Sanchez,IT,Software Engineer,2018-10-22T00:00:00.000Z,"Smithfurt, Western Sahara",5.0,6.0,Retired,On-site,1537956.0,Analyst
1632,EMP0001633,Calvin Park,IT,Software Engineer,2017-03-09T00:00:00.000Z,"Nicholasside, Canada",5.0,8.0,Active,Remote,1704786.0,Analyst
1633,EMP0001634,Ronald Mitchell,IT,DevOps Engineer,2022-06-26T00:00:00.000Z,"Frazierview, Korea",2.0,3.0,Active,On-site,955181.0,Specialist
1634,EMP0001635,Hannah Oneill,Sales,Sales Executive,2017-01-15T00:00:00.000Z,"West Sally, Papua New Guinea",3.0,8.0,Active,Remote,579047.0,Analyst
1635,EMP0001636,William Allen,HR,Talent Acquisition Specialist,2011-04-17T00:00:00.000Z,"Port Emilyburgh, Uzbekistan",2.0,14.0,Active,On-site,978299.0,Principal
1636,EMP0001637,Diane Rogers,R&D,Product Developer,2022-09-14T00:00:00.000Z,"Ballardhaven, China",2.0,2.0,Active,Remote,643184.0,Specialist
1637,EMP0001638,Angela Howard,R&D,Research Scientist,2022-11-27T00:00:00.000Z,"Cooperbury, Reunion",4.0,2.0,Resigned,On-site,889571.0,Specialist
1638,EMP0001639,Ian Mills,Sales,Business Development Manager,2011-12-20T00:00:00.000Z,"New Valerie, Brunei Darussalam",4.0,13.0,Active,Remote,1350540.0,Principal
1639,EMP0001640,Lydia Conner,R&D,Research Scientist,2010-10-14T00:00:00.000Z,"Port Kaitlynmouth, Cook Islands",1.0,14.0,Active,Remote,691063.0,Principal
1640,EMP0001641,Jay Randall,Marketing,Marketing Executive,2019-02-05T00:00:00.000Z,"North Dianaland, United States of America",2.0,6.0,Resigned,Remote,575200.0,Analyst
1641,EMP0001642,Stacey Terry,R&D,Research Scientist,2020-03-13T00:00:00.000Z,"West Jayfurt, Israel",2.0,5.0,Active,On-site,948311.0,Analyst
1642,EMP0001643,Trevor Mcdonald,Operations,Logistics Coordinator,2023-11-07T00:00:00.000Z,"South Brittanyborough, Bolivia",2.0,1.0,Active,On-site,613237.0,Specialist
1643,EMP0001644,Patricia Johnson,Sales,Sales Executive,2023-12-04T00:00:00.000Z,"East Michaeltown, Indonesia",3.0,1.0,Active,Remote,651141.0,Specialist
1644,EMP0001645,Zachary West,Finance,Accountant,2021-05-28T00:00:00.000Z,"West Robertton, French Guiana",1.0,4.0,Active,On-site,748893.0,Analyst
1645,EMP0001646,Michael Mills,Sales,Account Manager,2013-12-21T00:00:00.000Z,"South Philliphaven, Barbados",2.0,11.0,Active,Remote,1160559.0,Manager
1646,EMP0001647,Abigail Cervantes,Marketing,Marketing Executive,2022-12-20T00:00:00.000Z,"Johnton, Cyprus",2.0,2.0,Active,On-site,731229.0,Specialist
1647,EMP0001648,Danielle White MD,Sales,Business Development Manager,2020-10-11T00:00:00.000Z,"South Michaelfort, Saint Barthelemy",5.0,4.0,Resigned,Remote,1086483.0,Analyst
1648,EMP0001649,Mary Frey,IT,Software Engineer,2018-02-01T00:00:00.000Z,"North Emilyshire, Jersey",4.0,7.0,Resigned,Remote,1470247.0,Analyst
1649,EMP0001650,Gary Mitchell,IT,CTO,2023-05-31T00:00:00.000Z,"Sanchezhaven, Guinea-Bissau",3.0,2.0,Active,On-site,1104299.0,Executive
1650,EMP0001651,Jonathan Boyle,IT,Software Engineer,2015-08-19T00:00:00.000Z,"Jamesmouth, Trinidad and Tobago",1.0,9.0,Terminated,On-site,1172040.0,Manager
1651,EMP0001652,Justin Ryan,Operations,Logistics Coordinator,2022-10-28T00:00:00.000Z,"East Codyfurt, Mozambique",4.0,2.0,Active,On-site,871907.0,Specialist
1652,EMP0001653,Erin White,Marketing,Marketing Executive,2017-12-17T00:00:00.000Z,"East Caitlynfurt, Tanzania",2.0,7.0,Resigned,On-site,477294.0,Analyst
1653,EMP0001654,Gregory Allen,Marketing,Marketing Executive,2024-05-31T00:00:00.000Z,"North Michael, Grenada",4.0,1.0,Resigned,On-site,444903.0,Specialist
1654,EMP0001655,Mr. Micheal Rush,Operations,Logistics Coordinator,2024-11-11T00:00:00.000Z,"Coreyport, Bermuda",1.0,0.0,Active,Remote,825870.0,Specialist
1655,EMP0001656,Jordan Baird,Finance,Financial Analyst,2024-10-25T00:00:00.000Z,"Moorehaven, Uzbekistan",1.0,0.0,Active,Remote,1392235.0,Specialist
1656,EMP0001657,Johnny Moses,IT,Software Engineer,2018-11-01T00:00:00.000Z,"Hannahmouth, Iraq",5.0,6.0,Terminated,On-site,1675372.0,Analyst
1657,EMP0001658,Amber Hoffman,Sales,Account Manager,2021-03-15T00:00:00.000Z,"Rebeccaborough, Namibia",1.0,4.0,Active,Remote,1086114.0,Analyst
1658,EMP0001659,Paula Martin,IT,IT Manager,2015-09-20T00:00:00.000Z,"East Paul, Tonga",3.0,9.0,Resigned,Remote,1556977.0,Manager
1659,EMP0001660,Crystal Walters,IT,Data Analyst,2021-01-26T00:00:00.000Z,"South Carla, Portugal",2.0,4.0,Active,On-site,678501.0,Analyst
1660,EMP0001661,Jeffrey Gross,IT,Software Engineer,2017-02-03T00:00:00.000Z,"New Triciaburgh, Lithuania",1.0,8.0,Active,On-site,1289549.0,Analyst
1661,EMP0001662,Preston Thompson,IT,Software Engineer,2018-11-13T00:00:00.000Z,"West Amy, Tanzania",2.0,6.0,Active,Remote,684946.0,Analyst
1662,EMP0001663,Brian Chan,IT,Data Analyst,2021-04-21T00:00:00.000Z,"West Katherinetown, Saint Lucia",1.0,4.0,Resigned,Remote,746578.0,Analyst
1663,EMP0001664,Kristin Holmes,Sales,Business Development Manager,2016-09-09T00:00:00.000Z,"Port Colleenhaven, Venezuela",5.0,8.0,Active,Remote,711306.0,Analyst
1664,EMP0001665,Amy Gallagher,Sales,Account Manager,2012-12-07T00:00:00.000Z,"Andersonberg, Croatia",1.0,12.0,Resigned,Remote,839517.0,Principal
1665,EMP0001666,George Harris,Operations,Operations Executive,2016-04-14T00:00:00.000Z,"Brittanyside, Kyrgyz Republic",3.0,9.0,Active,On-site,548009.0,Manager
1666,EMP0001667,Dawn Robbins,Finance,Financial Analyst,2020-07-09T00:00:00.000Z,"Adamland, Latvia",4.0,5.0,Active,On-site,837849.0,Analyst
1667,EMP0001668,Rodney Rogers,Sales,Business Development Manager,2023-10-05T00:00:00.000Z,"Michaelburgh, Chad",2.0,1.0,Active,On-site,1221238.0,Specialist
1668,EMP0001669,Dylan Elliott,Operations,Supply Chain Manager,2018-11-11T00:00:00.000Z,"Kennethmouth, Lithuania",3.0,6.0,Active,On-site,976158.0,Analyst
1669,EMP0001670,Jeffrey Mathews,Sales,Sales Executive,2010-08-29T00:00:00.000Z,"North Danielberg, Netherlands",3.0,14.0,Active,On-site,593956.0,Principal
1670,EMP0001671,Stephanie Burch,Sales,Sales Executive,2020-02-01T00:00:00.000Z,"Matthewsmouth, Syrian Arab Republic",1.0,5.0,Resigned,Remote,589103.0,Analyst
1671,EMP0001672,Carla Aguilar,HR,Talent Acquisition Specialist,2017-10-28T00:00:00.000Z,"Knoxside, Cook Islands",5.0,7.0,Active,On-site,558733.0,Analyst
1672,EMP0001673,Megan Nielsen,Sales,Account Manager,2017-06-14T00:00:00.000Z,"New Nancy, Pitcairn Islands",3.0,8.0,Active,On-site,419998.0,Analyst
1673,EMP0001674,Sierra Hernandez,IT,Software Engineer,2023-03-09T00:00:00.000Z,"North Virginiaville, Lithuania",5.0,2.0,Active,On-site,690396.0,Specialist
1674,EMP0001675,Natalie Miller,IT,Software Engineer,2019-09-29T00:00:00.000Z,"Port Alexandra, Papua New Guinea",3.0,5.0,Active,On-site,834187.0,Analyst
1675,EMP0001676,Autumn Jones,Marketing,SEO Specialist,2011-03-08T00:00:00.000Z,"Jasminestad, Turkmenistan",1.0,14.0,Active,On-site,987336.0,Principal
1676,EMP0001677,Matthew Cowan,IT,Software Engineer,2022-10-12T00:00:00.000Z,"Hoodville, United Kingdom",4.0,2.0,Active,On-site,1122310.0,Specialist
1677,EMP0001678,Rachel Monroe,IT,Software Engineer,2013-02-06T00:00:00.000Z,"Jordanfort, Samoa",1.0,12.0,Resigned,Remote,1159056.0,Principal
1678,EMP0001679,Gina Vaughn,IT,Software Engineer,2018-02-10T00:00:00.000Z,"Rachelchester, Kenya",2.0,7.0,Active,On-site,1227941.0,Analyst
1679,EMP0001680,Mrs. Emily Hall DDS,Operations,Logistics Coordinator,2019-03-09T00:00:00.000Z,"Shawnville, Uzbekistan",1.0,6.0,Resigned,On-site,425733.0,Analyst
1680,EMP0001681,Nicholas Delgado,IT,Software Engineer,2024-12-01T00:00:00.000Z,"East William, Paraguay",2.0,0.0,Resigned,On-site,1699245.0,Specialist
1681,EMP0001682,Nicholas Jordan,IT,Software Engineer,2023-10-24T00:00:00.000Z,"North Sarahstad, Mayotte",2.0,1.0,Active,On-site,1266930.0,Specialist
1682,EMP0001683,Brandon Rodriguez,Finance,Accountant,2018-04-21T00:00:00.000Z,"Penaport, Falkland Islands (Malvinas)",1.0,7.0,Active,Remote,405788.0,Analyst
1683,EMP0001684,Leah Hernandez,Operations,Operations Executive,2021-10-21T00:00:00.000Z,"Sharonmouth, Paraguay",2.0,3.0,Active,On-site,1042308.0,Specialist
1684,EMP0001685,Caitlin Anderson,Finance,Financial Analyst,2021-07-28T00:00:00.000Z,"Lake Ashlee, Australia",5.0,4.0,Active,On-site,906181.0,Analyst
1685,EMP0001686,Lisa Williams,Sales,Sales Executive,2024-06-30T00:00:00.000Z,"Port Diana, Antarctica (the territory South of 60 deg S)",3.0,1.0,Active,On-site,823305.0,Specialist
1686,EMP0001687,Jennifer Bennett,Marketing,Marketing Executive,2019-08-03T00:00:00.000Z,"North Robertborough, Belarus",2.0,6.0,Active,Remote,460611.0,Analyst
1687,EMP0001688,Jane Sims,Finance,Accountant,2023-03-26T00:00:00.000Z,"Sueside, Zimbabwe",4.0,2.0,Active,On-site,674852.0,Specialist
1688,EMP0001689,Steven Smith,HR,Talent Acquisition Specialist,2018-08-22T00:00:00.000Z,"East Charlotteberg, South Georgia and the South Sandwich Islands",5.0,6.0,Active,On-site,859757.0,Analyst
1689,EMP0001690,Melissa Hamilton,Marketing,Content Strategist,2020-03-04T00:00:00.000Z,"Wrightmouth, Antarctica (the territory South of 60 deg S)",2.0,5.0,Active,On-site,636996.0,Analyst
1690,EMP0001691,Mr. Ronald Rowland DDS,Sales,Business Development Manager,2019-11-07T00:00:00.000Z,"Jenniferville, Venezuela",2.0,5.0,Active,Remote,946023.0,Analyst
1691,EMP0001692,Alicia Nelson,Operations,Supply Chain Manager,2021-07-18T00:00:00.000Z,"New Jared, Malaysia",3.0,4.0,Active,Remote,906911.0,Analyst
1692,EMP0001693,Ashley Franklin,Sales,Account Manager,2016-02-09T00:00:00.000Z,"New Markport, Saint Barthelemy",2.0,9.0,Active,On-site,1011231.0,Manager
1693,EMP0001694,Samantha Phillips,Sales,Sales Executive,2012-02-13T00:00:00.000Z,"Melaniehaven, Algeria",3.0,13.0,Active,Remote,867791.0,Principal
1694,EMP0001695,Kenneth Bowen,Marketing,Marketing Executive,2022-06-29T00:00:00.000Z,"Simmonsshire, Cyprus",5.0,3.0,Resigned,On-site,759540.0,Specialist
1695,EMP0001696,Michelle Parks,R&D,Product Developer,2015-12-10T00:00:00.000Z,"Aliciatown, Papua New Guinea",5.0,9.0,Active,On-site,877738.0,Manager
1696,EMP0001697,Logan Peterson,Sales,Business Development Manager,2022-06-24T00:00:00.000Z,"Kylemouth, Yemen",2.0,3.0,Active,Remote,755277.0,Specialist
1697,EMP0001698,Sharon Young,Operations,Operations Executive,2011-04-22T00:00:00.000Z,"Thomasside, Belgium",2.0,14.0,Active,On-site,953232.0,Principal
1698,EMP0001699,Tabitha Ward,Sales,Sales Executive,2023-03-28T00:00:00.000Z,"Carrieshire, Pitcairn Islands",3.0,2.0,Active,On-site,864091.0,Specialist
1699,EMP0001700,Cody Ortega,Sales,Sales Executive,2020-08-29T00:00:00.000Z,"Cookhaven, Saudi Arabia",2.0,4.0,Active,On-site,647680.0,Analyst
1700,EMP0001701,Nancy Ayers,Finance,Accountant,2019-07-05T00:00:00.000Z,"East Dorisside, Cyprus",1.0,6.0,Active,On-site,821578.0,Analyst
1701,EMP0001702,Jose Johnson,HR,Talent Acquisition Specialist,2023-04-15T00:00:00.000Z,"West Robertton, Oman",4.0,2.0,Active,On-site,560207.0,Specialist
1702,EMP0001703,Laurie Hernandez MD,Operations,Supply Chain Manager,2018-03-24T00:00:00.000Z,"Lopezburgh, Lithuania",5.0,7.0,Active,On-site,783750.0,Analyst
1703,EMP0001704,Olivia Perry,HR,Talent Acquisition Specialist,2024-02-09T00:00:00.000Z,"Danielport, Cuba",1.0,1.0,Active,On-site,978247.0,Specialist
1704,EMP0001705,Brian Pacheco,IT,Software Engineer,2023-03-10T00:00:00.000Z,"West Janet, China",4.0,2.0,Active,On-site,1654543.0,Specialist
1705,EMP0001706,Michelle Brown,Sales,Sales Executive,2022-04-13T00:00:00.000Z,"West Victorchester, Falkland Islands (Malvinas)",3.0,3.0,Active,Remote,606977.0,Specialist
1706,EMP0001707,Rebecca Mendoza,Sales,Sales Director,2017-12-18T00:00:00.000Z,"Port Gail, Palestinian Territory",5.0,7.0,Active,Remote,722819.0,Executive
1707,EMP0001708,Heather Garza,Marketing,Content Strategist,2017-12-08T00:00:00.000Z,"South Melanie, British Virgin Islands",1.0,7.0,Active,Remote,727101.0,Analyst
1708,EMP0001709,Makayla Richards,Marketing,Marketing Executive,2015-12-23T00:00:00.000Z,"East Jamesside, Ghana",4.0,9.0,Active,Remote,615356.0,Manager
1709,EMP0001710,Stephen Duffy,Finance,Accountant,2022-07-02T00:00:00.000Z,"Crawfordshire, Saint Lucia",3.0,3.0,Active,On-site,670735.0,Specialist
1710,EMP0001711,Tina Gutierrez,Marketing,Marketing Executive,2023-12-01T00:00:00.000Z,"South Brentbury, Comoros",3.0,1.0,Active,Remote,774996.0,Specialist
1711,EMP0001712,Curtis Arnold,Operations,Operations Executive,2014-10-07T00:00:00.000Z,"Sloanbury, Turkmenistan",3.0,10.0,Active,On-site,666686.0,Manager
1712,EMP0001713,Brittney Jackson,IT,Software Engineer,2020-05-20T00:00:00.000Z,"Jacksonmouth, Puerto Rico",4.0,5.0,Active,On-site,1507846.0,Analyst
1713,EMP0001714,Louis Li,HR,Talent Acquisition Specialist,2019-03-30T00:00:00.000Z,"Travisstad, Turkey",1.0,6.0,Active,On-site,827176.0,Analyst
1714,EMP0001715,Kristin Meyer,Marketing,Content Strategist,2023-08-30T00:00:00.000Z,"East Josephshire, Montenegro",5.0,1.0,Active,On-site,645988.0,Specialist
1715,EMP0001716,Jasmine Sanchez,Operations,Logistics Coordinator,2023-12-13T00:00:00.000Z,"New Ethan, Georgia",2.0,1.0,Active,Remote,408471.0,Specialist
1716,EMP0001717,Jennifer Diaz,HR,HR Executive,2017-07-02T00:00:00.000Z,"New Saraburgh, Dominican Republic",5.0,8.0,Terminated,On-site,753582.0,Analyst
1717,EMP0001718,Edwin White,Operations,Operations Director,2022-12-23T00:00:00.000Z,"Teresastad, Angola",5.0,2.0,Terminated,On-site,760041.0,Executive
1718,EMP0001719,Shannon Cross,Finance,Financial Analyst,2023-07-06T00:00:00.000Z,"Laurafurt, Djibouti",2.0,2.0,Active,On-site,1101438.0,Specialist
1719,EMP0001720,Stephanie Waters,IT,Software Engineer,2018-12-28T00:00:00.000Z,"New Matthew, Mexico",5.0,6.0,Active,Remote,845049.0,Analyst
1720,EMP0001721,Kristen Hernandez,Operations,Operations Executive,2024-08-25T00:00:00.000Z,"South Nicole, Mexico",2.0,0.0,Active,On-site,1125170.0,Specialist
1721,EMP0001722,Kristin Berry,Finance,Financial Analyst,2019-06-24T00:00:00.000Z,"South Susan, Iraq",5.0,6.0,Resigned,On-site,1466969.0,Analyst
1722,EMP0001723,Sarah Wilson,Finance,Accountant,2016-05-20T00:00:00.000Z,"Lawsonhaven, Anguilla",4.0,9.0,Resigned,On-site,428514.0,Manager
1723,EMP0001724,Sarah Warren,IT,Software Engineer,2023-10-16T00:00:00.000Z,"East Lisa, Saint Martin",2.0,1.0,Active,On-site,1409362.0,Specialist
1724,EMP0001725,Holly Odonnell,IT,Data Analyst,2020-07-18T00:00:00.000Z,"East Jessicaburgh, Bangladesh",3.0,5.0,Active,On-site,1196917.0,Analyst
1725,EMP0001726,Amanda Davis,Operations,Operations Executive,2019-01-28T00:00:00.000Z,"East Jasonton, Mexico",2.0,6.0,Resigned,Remote,579464.0,Analyst
1726,EMP0001727,Karina Shaw,IT,IT Manager,2015-11-01T00:00:00.000Z,"Priceside, Anguilla",1.0,9.0,Active,On-site,1679615.0,Manager
1727,EMP0001728,Mathew Park,Finance,Financial Analyst,2018-05-02T00:00:00.000Z,"South Jessicatown, Mali",1.0,7.0,Active,Remote,1291673.0,Analyst
1728,EMP0001729,Kimberly Jennings,Sales,Sales Executive,2018-12-12T00:00:00.000Z,"New Melissa, Somalia",1.0,6.0,Active,On-site,557099.0,Analyst
1729,EMP0001730,Catherine Harrison,IT,Data Analyst,2023-01-30T00:00:00.000Z,"Flynnstad, Jersey",3.0,2.0,Resigned,On-site,625552.0,Specialist
1730,EMP0001731,Holly Chavez,Marketing,Marketing Executive,2023-06-13T00:00:00.000Z,"East Cindyton, Dominican Republic",3.0,2.0,Resigned,On-site,819236.0,Specialist
1731,EMP0001732,Barbara Bradley,IT,Data Analyst,2020-11-03T00:00:00.000Z,"Port Jacquelineshire, Serbia",3.0,4.0,Active,Remote,955560.0,Analyst
1732,EMP0001733,Scott Gilbert,Sales,Account Manager,2021-06-09T00:00:00.000Z,"North Lydiastad, Holy See (Vatican City State)",3.0,4.0,Active,Remote,935995.0,Analyst
1733,EMP0001734,Cindy Larson,Marketing,Brand Manager,2024-12-26T00:00:00.000Z,"North Justinchester, Suriname",4.0,0.0,Resigned,On-site,479902.0,Specialist
1734,EMP0001735,Toni Mckay,HR,HR Executive,2021-05-01T00:00:00.000Z,"North Lindsaystad, Costa Rica",2.0,4.0,Active,On-site,779397.0,Analyst
1735,EMP0001736,Jorge Fitzgerald,Sales,Sales Director,2019-04-15T00:00:00.000Z,"Chadstad, Yemen",2.0,6.0,Active,On-site,901766.0,Executive
1736,EMP0001737,Savannah Gordon,Sales,Sales Executive,2022-09-13T00:00:00.000Z,"Penabury, Mongolia",1.0,2.0,Active,On-site,831487.0,Specialist
1737,EMP0001738,Candice Ashley,Finance,Finance Manager,2019-08-25T00:00:00.000Z,"East Veronica, Myanmar",5.0,5.0,Resigned,Remote,2346496.0,Analyst
1738,EMP0001739,Michele Johnson,Finance,Financial Analyst,2016-06-29T00:00:00.000Z,"Barnetthaven, Ghana",2.0,9.0,Resigned,Remote,1141597.0,Manager
1739,EMP0001740,Katelyn Prince,Operations,Operations Executive,2023-07-11T00:00:00.000Z,"Woodhaven, Myanmar",3.0,2.0,Resigned,On-site,1131116.0,Specialist
1740,EMP0001741,Dr. Alan Johnson,R&D,Research Scientist,2023-08-29T00:00:00.000Z,"Littleton, Italy",2.0,1.0,Resigned,On-site,618082.0,Specialist
1741,EMP0001742,Robert Martin,Sales,Sales Executive,2021-07-24T00:00:00.000Z,"New Kevin, Barbados",4.0,4.0,Active,Remote,400173.0,Analyst
1742,EMP0001743,Leah Bruce,Marketing,Marketing Executive,2019-04-18T00:00:00.000Z,"Caseyberg, Macao",1.0,6.0,Retired,Remote,644512.0,Analyst
1743,EMP0001744,Derrick Jackson,Finance,Financial Analyst,2022-05-26T00:00:00.000Z,"Port Joymouth, Christmas Island",1.0,3.0,Active,Remote,828528.0,Specialist
1744,EMP0001745,Connie Todd MD,Finance,Accountant,2025-02-07T00:00:00.000Z,"Toddport, Senegal",4.0,0.0,Terminated,Remote,427161.0,Specialist
1745,EMP0001746,Sarah Shaw,HR,HR Executive,2016-05-04T00:00:00.000Z,"Millershire, Antigua and Barbuda",3.0,9.0,Active,On-site,684016.0,Manager
1746,EMP0001747,Tyler Ritter,IT,DevOps Engineer,2024-01-28T00:00:00.000Z,"West Tinafurt, Albania",3.0,1.0,Resigned,On-site,877880.0,Specialist
1747,EMP0001748,Nathan Brown,Operations,Logistics Coordinator,2021-06-07T00:00:00.000Z,"Port Cristina, Honduras",3.0,4.0,Retired,Remote,795035.0,Analyst
1748,EMP0001749,Shawn Perry,Operations,Supply Chain Manager,2021-08-15T00:00:00.000Z,"Christopherside, Norfolk Island",5.0,4.0,Active,On-site,821445.0,Analyst
1749,EMP0001750,Andrew Cox,Finance,CFO,2020-02-24T00:00:00.000Z,"South Vanessa, Saint Helena",5.0,5.0,Active,On-site,807578.0,Executive
1750,EMP0001751,Kevin Conley,IT,Software Engineer,2018-02-25T00:00:00.000Z,"Port Gabriellemouth, Croatia",1.0,7.0,Resigned,Remote,1669190.0,Analyst
1751,EMP0001752,Steven Mann,Sales,Sales Director,2023-08-09T00:00:00.000Z,"North Suzanne, Czech Republic",3.0,2.0,Active,On-site,1165115.0,Executive
1752,EMP0001753,Christine Smith,IT,CTO,2016-06-27T00:00:00.000Z,"Whitneymouth, Venezuela",5.0,9.0,Active,On-site,1119721.0,Executive
1753,EMP0001754,Rachel Berg,R&D,Product Developer,2016-01-25T00:00:00.000Z,"Amandafort, Namibia",2.0,9.0,Active,Remote,896225.0,Manager
1754,EMP0001755,Gina Dennis,HR,HR Executive,2022-07-02T00:00:00.000Z,"Stevenschester, Burkina Faso",2.0,3.0,Terminated,Remote,595462.0,Specialist
1755,EMP0001756,Jasmine Miranda,IT,Data Analyst,2024-10-26T00:00:00.000Z,"Browntown, Tokelau",2.0,0.0,Active,On-site,445572.0,Specialist
1756,EMP0001757,Lance Powers,IT,Data Analyst,2024-05-27T00:00:00.000Z,"North Marisafurt, Tonga",3.0,1.0,Resigned,On-site,502895.0,Specialist
1757,EMP0001758,Vicki Young,Operations,Operations Executive,2017-02-25T00:00:00.000Z,"North Chasefurt, Indonesia",4.0,8.0,Resigned,On-site,1032833.0,Analyst
1758,EMP0001759,Destiny Taylor,Sales,Sales Executive,2021-07-22T00:00:00.000Z,"East Crystalside, Tunisia",3.0,4.0,Resigned,On-site,618538.0,Analyst
1759,EMP0001760,Joyce Thompson,Sales,Business Development Manager,2010-11-13T00:00:00.000Z,"Jacobbury, Mayotte",5.0,14.0,Resigned,Remote,1410985.0,Principal
1760,EMP0001761,Patrick Miller,Marketing,Marketing Executive,2022-03-15T00:00:00.000Z,"New Alexandra, French Polynesia",5.0,3.0,Active,On-site,868436.0,Specialist
1761,EMP0001762,Robin Gomez,Marketing,SEO Specialist,2016-09-28T00:00:00.000Z,"Nicholasview, Niger",2.0,8.0,Active,Remote,462215.0,Analyst
1762,EMP0001763,Amy Taylor,Sales,Account Manager,2017-08-03T00:00:00.000Z,"Nicholasside, Comoros",2.0,8.0,Active,On-site,529241.0,Analyst
1763,EMP0001764,Jeffery Henry,Sales,Sales Executive,2024-10-21T00:00:00.000Z,"Briannaview, Faroe Islands",2.0,0.0,Active,Remote,440011.0,Specialist
